,ac,air,bagus,baik,balik,bantal,banyak,bau,beberapa,berbeda,berdebu,bersama,bersih,bervariasi,besar,bisa,breakfast,breakfastnya,cepat,checkin,cocok,cukup,cuma,dapat,dekat,disini,enak,fasilitas,gym,harga,hotel,hotelnya,ini,jadi,kali,kamar,kamarnya,karena,kasur,ke,kebersihan,keluarga,kemarin,keren,kolam,kotor,kurang,lama,lantai,lengkap,liburan,luas,lumayan,makanan,makanannya,mantap,mau,menginap,menikmati,menu,murah,nice,nyaman,oke,pas,perlu,pokoknya,proses,puas,ramah,renang,renangnya,resepsionis,rusak,sekali,selalu,semua,senang,seperti,seprei,servis,servisnya,sini,sopan,staf,standar,strategis,sudah,suka,surabaya,tempat,tempatnya,tenang,terimakasih,tidak,tidur,time,toilet,toiletnya,view,viewnya,waktu,kalimat_tweet
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46377292815911825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4022554378634679,0.46377292815911825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43924318552417146,0.0,0.0,0.0,0.46377292815911825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,servisnya kurang cepat handuk lubang2 sobek2 makan pagi standar piring lain lain kotor
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4802204839417747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.590241715891057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6488474424891482,0.0,0.0,hotel keren view kolamnya indah
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35203844262858613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42371928791737307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3713822545147994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4082571928417513,0.0,0.0,0.28104480237115886,0.0,0.0,0.0,0.0,0.0,0.4415689667128527,0.0,0.0,0.0,0.3434572057465262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,suasananya senang fasilitas lengkap servis puas tempat strategis
13,0.0,0.0,0.0,0.0,0.0,0.0,0.5564507627720038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6076169086129029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4046080067073354,0.0,0.0,0.0,0.396808016409033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,breakfastnya enak ! sayang jalan sekitar hotel banyak berlubang becek
14,0.0,0.0,0.0,0.0,0.0,0.0,0.47798493250406343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4605426099998925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38744370149796165,0.5219360749994433,0.0,0.0,0.37000137899379065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tempatnya oke disekitar banyak tempat makan transport online tidak susah
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39383972404891615,0.0,0.0,0.0,0.0,0.0,0.6727849769794216,0.3040626872881037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291771467318127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3363924884897108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3186001149681783,0.0,0.0,0.0,0.0,kamarnya bersih toilet bersih lantainya kayu proses checkin cepat checkout cepat
16,0.0,0.0,0.47386357969492293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48707769513617927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6068179744056749,0.0,0.0,0.0,0.0,0.0,0.0,0.412287002799912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bagus keren nyaman mantap
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36093880827981767,0.0,0.0,0.0,0.0,0.0,0.0,0.36093880827981767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18575189942348597,0.0,0.0,0.0,0.0,0.0,0.3130618230409139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3418481379614531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23226000243466133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36093880827981767,0.0,0.0,0.0,0.0,0.301637769875437,0.0,0.0,0.0,0.0,0.0,0.3130618230409139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3418481379614531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,resepsionis cepat sopan kamar nyaman tenang liburan bersama keluarga anak anak senang terutama ketika berenang
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4348486513919257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.600054650855243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6714469944601852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bersih harga lumayan
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3089155151169257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27157899144480785,0.0,0.0,0.0,0.0,0.0,0.0,0.5277114141505782,0.0,0.0,0.0,0.0,0.47699445198562496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3395762703366395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4577127578517482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kamar sesuai nyaman selalu bersih minusnya hanya kemarin pinjam hairdryer hairdryer lirih kayak hairdryer lama
